0.390601,0.366799,-0.844328,0.390601,0.366799,-0.844328
0.464662,0.436347,-0.770513,0.464662,0.436347,-0.770513
0.531395,0.499013,-0.684547,0.531395,0.499013,-0.684547
0.589748,0.553810,-0.587785,0.589748,0.553810,-0.587785
0.638800,0.599873,-0.481754,0.638800,0.599873,-0.481754
0.677778,0.636476,-0.368125,0.677778,0.636476,-0.368125
0.706067,0.663041,-0.248690,0.706067,0.663041,-0.248690
0.723220,0.679149,-0.125333,0.723220,0.679149,-0.125333
0.728969,0.684547,0.000000,0.728969,0.684547,0.000000
0.637424,0.770513,0.000000,0.637424,0.770513,0.000000
0.632398,0.764438,0.125333,0.632398,0.764438,0.125333
0.617398,0.746306,0.248690,0.617398,0.746306,0.248690
0.592662,0.716405,0.368125,0.592662,0.716405,0.368125
0.558579,0.675206,0.481754,0.558579,0.675206,0.481754
0.515687,0.623358,0.587785,0.515687,0.623358,0.587785
0.464662,0.561680,0.684547,0.464662,0.561680,0.684547
0.406309,0.491144,0.770513,0.406309,0.491144,0.770513
0.341549,0.412862,0.844328,0.341549,0.412862,0.844328
0.271402,0.328069,0.904827,0.271402,0.328069,0.904827
0.196975,0.238102,0.951057,0.196975,0.238102,0.951057
0.119441,0.144380,0.982287,0.119441,0.144380,0.982287
0.040024,0.048381,0.998027,0.040024,0.048381,0.998027
-0.040024,-0.048381,0.998027,-0.040024,-0.048381,0.998027
-0.119441,-0.144380,0.982287,-0.119441,-0.144380,0.982287
-0.196975,-0.238102,0.951057,-0.196975,-0.238102,0.951057
-0.271402,-0.328069,0.904827,-0.271402,-0.328069,0.904827
-0.341549,-0.412862,0.844328,-0.341549,-0.412862,0.844328
-0.406309,-0.491144,0.770513,-0.406309,-0.491144,0.770513
-0.464662,-0.561680,0.684547,-0.464662,-0.561680,0.684547
-0.515687,-0.623358,0.587785,-0.515687,-0.623358,0.587785
-0.558579,-0.675206,0.481754,-0.558579,-0.675206,0.481754
-0.592662,-0.716405,0.368125,-0.592662,-0.716405,0.368125
-0.617398,-0.746306,0.248690,-0.617398,-0.746306,0.248690
-0.632398,-0.764438,0.125333,-0.632398,-0.764438,0.125333
-0.637424,-0.770513,-0.000000,-0.637424,-0.770513,-0.000000
-0.632398,-0.764438,-0.125333,-0.632398,-0.764438,-0.125333
-0.617398,-0.746306,-0.248690,-0.617398,-0.746306,-0.248690
-0.592662,-0.716405,-0.368125,-0.592662,-0.716405,-0.368125
-0.558579,-0.675206,-0.481754,-0.558579,-0.675206,-0.481754
-0.515687,-0.623358,-0.587785,-0.515687,-0.623358,-0.587785
-0.464662,-0.561680,-0.684547,-0.464662,-0.561680,-0.684547
-0.406309,-0.491144,-0.770513,-0.406309,-0.491144,-0.770513
